userID,emotionType,emojiSentence,imageName,songID,publicPost,postLat,postLon,timeServer,timePost,day,month,hour,min
10001000,3,N1F620,sample.png,null,0,53.35993559,-6.19806616,2014-03-12 20:02.30,2014-03-12 20:02.30,12,03,20,02
20002000,4,N1F630,sample.png,null,1,53.31592732,-6.21003773,2014-08-19 07:52.30,2014-08-19 07:52.30,19,08,07,52
10001000,5,N1F640,sample.png,null,1,53.30055784,-6.2555473,2014-11-18 20:23.30,2014-11-18 20:23.30,18,11,20,23
20002000,6,N1F650,sample.png,null,0,53.34556212,-6.19053561,2014-01-02 21:45.30,2014-01-02 21:45.30,02,01,21,45
10001000,1,N1F600,sample.png,null,0,53.35436019,-6.27035174,2014-10-05 04:15.30,2014-10-05 04:15.30,05,10,04,15
20002000,2,N1F610,sample.png,null,1,53.34727162,-6.18908098,2014-04-03 11:56.30,2014-04-03 11:56.30,03,04,11,56
10001000,3,N1F620,sample.png,null,0,53.38221665,-6.19390621,2014-01-20 22:03.30,2014-01-20 22:03.30,20,01,22,03
20002000,4,N1F630,sample.png,null,1,53.32069975,-6.3341257,2014-12-24 22:00.30,2014-12-24 22:00.30,24,12,22,00
10001000,5,N1F640,sample.png,null,1,53.33568684,-6.22624307,2014-05-27 12:16.30,2014-05-27 12:16.30,27,05,12,16
20002000,6,N1F650,sample.png,null,0,53.35417562,-6.22627104,2014-08-18 12:13.30,2014-08-18 12:13.30,18,08,12,13
10001000,1,N1F600,sample.png,null,0,53.37691005,-6.26407244,2014-01-07 07:13.30,2014-01-07 07:13.30,07,01,07,13
20002000,2,N1F610,sample.png,null,1,53.34551934,-6.33690152,2014-05-07 15:10.30,2014-05-07 15:10.30,07,05,15,10
10001000,3,N1F620,sample.png,null,0,53.33139518,-6.2048749,2014-08-22 05:42.30,2014-08-22 05:42.30,22,08,05,42
20002000,4,N1F630,sample.png,null,1,53.38236627,-6.2635561,2014-05-04 14:05.30,2014-05-04 14:05.30,04,05,14,05
10001000,5,N1F640,sample.png,null,1,53.37077555,-6.28588029,2014-11-07 03:29.30,2014-11-07 03:29.30,07,11,03,29
20002000,6,N1F650,sample.png,null,0,53.3797446,-6.18620561,2014-02-02 14:54.30,2014-02-02 14:54.30,02,02,14,54
10001000,1,N1F600,sample.png,null,0,53.34019268,-6.3450778,2014-12-03 16:37.30,2014-12-03 16:37.30,03,12,16,37
20002000,2,N1F610,sample.png,null,1,53.30704055,-6.23013408,2014-02-10 03:37.30,2014-02-10 03:37.30,10,02,03,37
10001000,3,N1F620,sample.png,null,0,53.30070243,-6.29338279,2014-04-20 04:36.30,2014-04-20 04:36.30,20,04,04,36
20002000,4,N1F630,sample.png,null,1,53.32900465,-6.31785733,2014-07-19 15:42.30,2014-07-19 15:42.30,19,07,15,42
10001000,5,N1F640,sample.png,null,1,53.39971309,-6.25617775,2014-06-14 12:01.30,2014-06-14 12:01.30,14,06,12,01
20002000,6,N1F650,sample.png,null,0,53.38429253,-6.22576627,2014-01-03 09:30.30,2014-01-03 09:30.30,03,01,09,30
10001000,1,N1F600,sample.png,null,0,53.34219291,-6.26912641,2014-02-20 05:47.30,2014-02-20 05:47.30,20,02,05,47
20002000,2,N1F610,sample.png,null,1,53.39073019,-6.31074312,2014-06-18 09:57.30,2014-06-18 09:57.30,18,06,09,57
10001000,3,N1F620,sample.png,null,0,53.35346265,-6.30240488,2014-09-04 11:46.30,2014-09-04 11:46.30,04,09,11,46
20002000,4,N1F630,sample.png,null,1,53.30065872,-6.26716239,2014-08-06 08:45.30,2014-08-06 08:45.30,06,08,08,45
10001000,5,N1F640,sample.png,null,1,53.3866307,-6.26803479,2014-10-13 11:24.30,2014-10-13 11:24.30,13,10,11,24
20002000,6,N1F650,sample.png,null,0,53.35159647,-6.34786607,2014-10-13 23:13.30,2014-10-13 23:13.30,13,10,23,13
10001000,1,N1F600,sample.png,null,0,53.36595123,-6.22703718,2014-04-22 12:31.30,2014-04-22 12:31.30,22,04,12,31
20002000,2,N1F610,sample.png,null,1,53.33450121,-6.29756117,2014-05-19 20:08.30,2014-05-19 20:08.30,19,05,20,08
10001000,3,N1F620,sample.png,null,0,53.39430327,-6.26948248,2014-08-24 05:45.30,2014-08-24 05:45.30,24,08,05,45
20002000,4,N1F630,sample.png,null,1,53.33256579,-6.2099048,2014-10-07 17:20.30,2014-10-07 17:20.30,07,10,17,20
10001000,5,N1F640,sample.png,null,1,53.34995753,-6.29509676,2014-12-26 15:25.30,2014-12-26 15:25.30,26,12,15,25
20002000,6,N1F650,sample.png,null,0,53.32059679,-6.3257801,2014-01-19 22:57.30,2014-01-19 22:57.30,19,01,22,57
10001000,1,N1F600,sample.png,null,0,53.32556044,-6.26460192,2014-04-26 16:44.30,2014-04-26 16:44.30,26,04,16,44
20002000,2,N1F610,sample.png,null,1,53.31291001,-6.21626555,2014-05-22 23:20.30,2014-05-22 23:20.30,22,05,23,20
10001000,3,N1F620,sample.png,null,0,53.33431931,-6.30954474,2014-01-19 03:26.30,2014-01-19 03:26.30,19,01,03,26
20002000,4,N1F630,sample.png,null,1,53.39363109,-6.27308725,2014-03-17 03:00.30,2014-03-17 03:00.30,17,03,03,00
10001000,5,N1F640,sample.png,null,1,53.31988791,-6.29086139,2014-04-23 23:54.30,2014-04-23 23:54.30,23,04,23,54
20002000,6,N1F650,sample.png,null,0,53.35973092,-6.32450329,2014-05-11 04:19.30,2014-05-11 04:19.30,11,05,04,19
10001000,1,N1F600,sample.png,null,0,53.32471121,-6.25161699,2014-02-12 14:19.30,2014-02-12 14:19.30,12,02,14,19
20002000,2,N1F610,sample.png,null,1,53.3113012,-6.20056583,2014-10-18 14:27.30,2014-10-18 14:27.30,18,10,14,27
10001000,3,N1F620,sample.png,null,0,53.32971331,-6.34108228,2014-01-18 02:37.30,2014-01-18 02:37.30,18,01,02,37
20002000,4,N1F630,sample.png,null,1,53.31283843,-6.24811266,2014-09-15 23:00.30,2014-09-15 23:00.30,15,09,23,00
10001000,5,N1F640,sample.png,null,1,53.36748288,-6.21626991,2014-01-27 09:22.30,2014-01-27 09:22.30,27,01,09,22
20002000,6,N1F650,sample.png,null,0,53.31926896,-6.29789691,2014-09-10 00:02.30,2014-09-10 00:02.30,10,09,00,02
10001000,1,N1F600,sample.png,null,0,53.38361762,-6.31645547,2014-01-04 23:18.30,2014-01-04 23:18.30,04,01,23,18
20002000,2,N1F610,sample.png,null,1,53.39082904,-6.27044868,2014-10-15 11:43.30,2014-10-15 11:43.30,15,10,11,43
10001000,3,N1F620,sample.png,null,0,53.34857733,-6.31747888,2014-01-23 20:19.30,2014-01-23 20:19.30,23,01,20,19
20002000,4,N1F630,sample.png,null,1,53.33948859,-6.31612055,2014-08-06 23:12.30,2014-08-06 23:12.30,06,08,23,12
10001000,5,N1F640,sample.png,null,1,53.34464603,-6.33571941,2014-08-06 19:52.30,2014-08-06 19:52.30,06,08,19,52
20002000,6,N1F650,sample.png,null,0,53.3762297,-6.30986483,2014-11-22 00:31.30,2014-11-22 00:31.30,22,11,00,31
10001000,1,N1F600,sample.png,null,0,53.33153203,-6.31426583,2014-01-05 00:59.30,2014-01-05 00:59.30,05,01,00,59
20002000,2,N1F610,sample.png,null,1,53.34317738,-6.31389571,2014-08-03 16:37.30,2014-08-03 16:37.30,03,08,16,37
10001000,3,N1F620,sample.png,null,0,53.31250217,-6.24295727,2014-01-08 14:01.30,2014-01-08 14:01.30,08,01,14,01
20002000,4,N1F630,sample.png,null,1,53.3503581,-6.2277686,2014-03-06 18:24.30,2014-03-06 18:24.30,06,03,18,24
10001000,5,N1F640,sample.png,null,1,53.38910995,-6.29004214,2014-10-06 18:24.30,2014-10-06 18:24.30,06,10,18,24
20002000,6,N1F650,sample.png,null,0,53.31451293,-6.28418945,2014-09-12 09:58.30,2014-09-12 09:58.30,12,09,09,58
10001000,1,N1F600,sample.png,null,0,53.39659446,-6.22724944,2014-02-12 11:32.30,2014-02-12 11:32.30,12,02,11,32
20002000,2,N1F610,sample.png,null,1,53.39071729,-6.24707492,2014-02-17 21:43.30,2014-02-17 21:43.30,17,02,21,43
10001000,3,N1F620,sample.png,null,0,53.37126698,-6.27624176,2014-10-20 11:40.30,2014-10-20 11:40.30,20,10,11,40
20002000,4,N1F630,sample.png,null,1,53.34761148,-6.32067333,2014-08-09 07:54.30,2014-08-09 07:54.30,09,08,07,54
10001000,5,N1F640,sample.png,null,1,53.36189677,-6.22352875,2014-09-13 02:18.30,2014-09-13 02:18.30,13,09,02,18
20002000,6,N1F650,sample.png,null,0,53.36631604,-6.30779438,2014-07-20 04:19.30,2014-07-20 04:19.30,20,07,04,19
10001000,1,N1F600,sample.png,null,0,53.33058778,-6.1873865,2014-12-08 12:20.30,2014-12-08 12:20.30,08,12,12,20
20002000,2,N1F610,sample.png,null,1,53.39725432,-6.25804621,2014-12-15 10:06.30,2014-12-15 10:06.30,15,12,10,06
10001000,3,N1F620,sample.png,null,0,53.3539247,-6.33815393,2014-08-21 00:54.30,2014-08-21 00:54.30,21,08,00,54
20002000,4,N1F630,sample.png,null,1,53.31767809,-6.28480016,2014-05-04 00:50.30,2014-05-04 00:50.30,04,05,00,50
10001000,5,N1F640,sample.png,null,1,53.32064791,-6.27950508,2014-06-23 23:35.30,2014-06-23 23:35.30,23,06,23,35
20002000,6,N1F650,sample.png,null,0,53.36354702,-6.29787834,2014-02-21 07:06.30,2014-02-21 07:06.30,21,02,07,06
10001000,1,N1F600,sample.png,null,0,53.35850187,-6.31766381,2014-04-21 13:55.30,2014-04-21 13:55.30,21,04,13,55
20002000,2,N1F610,sample.png,null,1,53.31069891,-6.26796215,2014-06-19 09:08.30,2014-06-19 09:08.30,19,06,09,08
10001000,3,N1F620,sample.png,null,0,53.39764348,-6.28514484,2014-12-07 00:01.30,2014-12-07 00:01.30,07,12,00,01
20002000,4,N1F630,sample.png,null,1,53.35966416,-6.2189499,2014-03-10 01:05.30,2014-03-10 01:05.30,10,03,01,05
10001000,5,N1F640,sample.png,null,1,53.34298726,-6.30147368,2014-12-28 01:50.30,2014-12-28 01:50.30,28,12,01,50
20002000,6,N1F650,sample.png,null,0,53.33792051,-6.19767552,2014-06-12 22:52.30,2014-06-12 22:52.30,12,06,22,52
10001000,1,N1F600,sample.png,null,0,53.35670726,-6.27004308,2014-09-13 09:48.30,2014-09-13 09:48.30,13,09,09,48
20002000,2,N1F610,sample.png,null,1,53.36905666,-6.24632101,2014-09-05 17:30.30,2014-09-05 17:30.30,05,09,17,30
10001000,3,N1F620,sample.png,null,0,53.35402492,-6.19649265,2014-06-05 00:26.30,2014-06-05 00:26.30,05,06,00,26
20002000,4,N1F630,sample.png,null,1,53.34726117,-6.28389874,2014-08-28 00:25.30,2014-08-28 00:25.30,28,08,00,25
10001000,5,N1F640,sample.png,null,1,53.32977145,-6.29894373,2014-02-15 23:54.30,2014-02-15 23:54.30,15,02,23,54
20002000,6,N1F650,sample.png,null,0,53.39180397,-6.27923668,2014-10-14 07:26.30,2014-10-14 07:26.30,14,10,07,26
10001000,1,N1F600,sample.png,null,0,53.33773988,-6.20087573,2014-12-04 16:43.30,2014-12-04 16:43.30,04,12,16,43
20002000,2,N1F610,sample.png,null,1,53.37444678,-6.28596674,2014-11-15 02:47.30,2014-11-15 02:47.30,15,11,02,47
10001000,3,N1F620,sample.png,null,0,53.31602302,-6.28382313,2014-10-26 21:28.30,2014-10-26 21:28.30,26,10,21,28
20002000,4,N1F630,sample.png,null,1,53.35482478,-6.19114941,2014-11-23 15:08.30,2014-11-23 15:08.30,23,11,15,08
10001000,5,N1F640,sample.png,null,1,53.32616009,-6.3345312,2014-06-20 13:50.30,2014-06-20 13:50.30,20,06,13,50
20002000,6,N1F650,sample.png,null,0,53.34099122,-6.27006162,2014-01-21 19:58.30,2014-01-21 19:58.30,21,01,19,58
10001000,1,N1F600,sample.png,null,0,53.35531737,-6.30627542,2014-09-20 14:47.30,2014-09-20 14:47.30,20,09,14,47
20002000,2,N1F610,sample.png,null,1,53.35607067,-6.30601339,2014-01-04 08:44.30,2014-01-04 08:44.30,04,01,08,44
10001000,3,N1F620,sample.png,null,0,53.32068566,-6.25870115,2014-05-03 23:50.30,2014-05-03 23:50.30,03,05,23,50
20002000,4,N1F630,sample.png,null,1,53.32537176,-6.2988462,2014-11-08 10:11.30,2014-11-08 10:11.30,08,11,10,11
10001000,5,N1F640,sample.png,null,1,53.35716855,-6.25945639,2014-12-04 09:24.30,2014-12-04 09:24.30,04,12,09,24
20002000,6,N1F650,sample.png,null,0,53.38670093,-6.21157314,2014-10-19 11:46.30,2014-10-19 11:46.30,19,10,11,46
10001000,1,N1F600,sample.png,null,0,53.37612258,-6.27591967,2014-11-05 15:45.30,2014-11-05 15:45.30,05,11,15,45
20002000,2,N1F610,sample.png,null,1,53.38265942,-6.20056667,2014-01-07 14:44.30,2014-01-07 14:44.30,07,01,14,44
10001000,3,N1F620,sample.png,null,0,53.33591575,-6.20388908,2014-07-18 00:27.30,2014-07-18 00:27.30,18,07,00,27
20002000,4,N1F630,sample.png,null,1,53.35283147,-6.32921008,2014-07-27 22:32.30,2014-07-27 22:32.30,27,07,22,32
10001000,5,N1F640,sample.png,null,1,53.31994206,-6.19153009,2014-08-07 02:30.30,2014-08-07 02:30.30,07,08,02,30
20002000,6,N1F650,sample.png,null,0,53.3804249,-6.24497503,2014-08-09 01:52.30,2014-08-09 01:52.30,09,08,01,52
10001000,1,N1F600,sample.png,null,0,53.33301689,-6.25774927,2014-03-17 00:45.30,2014-03-17 00:45.30,17,03,00,45
20002000,2,N1F610,sample.png,null,1,53.36858293,-6.23457792,2014-04-25 20:13.30,2014-04-25 20:13.30,25,04,20,13
10001000,3,N1F620,sample.png,null,0,53.33527348,-6.24862928,2014-11-05 12:53.30,2014-11-05 12:53.30,05,11,12,53
20002000,4,N1F630,sample.png,null,1,53.39573217,-6.30554682,2014-11-09 03:37.30,2014-11-09 03:37.30,09,11,03,37
10001000,5,N1F640,sample.png,null,1,53.39656774,-6.29098768,2014-08-19 21:43.30,2014-08-19 21:43.30,19,08,21,43
20002000,6,N1F650,sample.png,null,0,53.31129575,-6.20418715,2014-11-05 06:28.30,2014-11-05 06:28.30,05,11,06,28
10001000,1,N1F600,sample.png,null,0,53.3199199,-6.30405749,2014-07-14 10:25.30,2014-07-14 10:25.30,14,07,10,25
20002000,2,N1F610,sample.png,null,1,53.3463863,-6.20093404,2014-09-22 15:53.30,2014-09-22 15:53.30,22,09,15,53
10001000,3,N1F620,sample.png,null,0,53.3315436,-6.3256558,2014-05-16 17:04.30,2014-05-16 17:04.30,16,05,17,04
20002000,4,N1F630,sample.png,null,1,53.37901188,-6.33264444,2014-04-04 19:52.30,2014-04-04 19:52.30,04,04,19,52
10001000,5,N1F640,sample.png,null,1,53.38817192,-6.25825138,2014-01-09 15:02.30,2014-01-09 15:02.30,09,01,15,02
20002000,6,N1F650,sample.png,null,0,53.34246049,-6.34935154,2014-08-03 15:40.30,2014-08-03 15:40.30,03,08,15,40
10001000,1,N1F600,sample.png,null,0,53.37005826,-6.21229831,2014-06-16 02:41.30,2014-06-16 02:41.30,16,06,02,41
20002000,2,N1F610,sample.png,null,1,53.37239137,-6.19111963,2014-07-15 13:11.30,2014-07-15 13:11.30,15,07,13,11
10001000,3,N1F620,sample.png,null,0,53.37025805,-6.29919274,2014-05-04 08:27.30,2014-05-04 08:27.30,04,05,08,27
20002000,4,N1F630,sample.png,null,1,53.37482491,-6.3175344,2014-11-05 17:20.30,2014-11-05 17:20.30,05,11,17,20
10001000,5,N1F640,sample.png,null,1,53.38133632,-6.19395954,2014-12-27 17:54.30,2014-12-27 17:54.30,27,12,17,54
20002000,6,N1F650,sample.png,null,0,53.34121495,-6.29246724,2014-11-02 15:07.30,2014-11-02 15:07.30,02,11,15,07
10001000,1,N1F600,sample.png,null,0,53.35528045,-6.19137261,2014-03-04 09:14.30,2014-03-04 09:14.30,04,03,09,14
20002000,2,N1F610,sample.png,null,1,53.36564515,-6.2962209,2014-08-24 02:18.30,2014-08-24 02:18.30,24,08,02,18
10001000,3,N1F620,sample.png,null,0,53.32590861,-6.30904682,2014-06-25 23:40.30,2014-06-25 23:40.30,25,06,23,40
20002000,4,N1F630,sample.png,null,1,53.36056711,-6.21633994,2014-03-06 14:39.30,2014-03-06 14:39.30,06,03,14,39
10001000,5,N1F640,sample.png,null,1,53.371337,-6.21026903,2014-01-17 01:11.30,2014-01-17 01:11.30,17,01,01,11
20002000,6,N1F650,sample.png,null,0,53.34374358,-6.31995835,2014-10-03 03:44.30,2014-10-03 03:44.30,03,10,03,44
10001000,1,N1F600,sample.png,null,0,53.37948109,-6.30427398,2014-06-12 21:16.30,2014-06-12 21:16.30,12,06,21,16
20002000,2,N1F610,sample.png,null,1,53.30848113,-6.25738556,2014-03-09 11:39.30,2014-03-09 11:39.30,09,03,11,39
10001000,3,N1F620,sample.png,null,0,53.31042853,-6.29752649,2014-11-12 06:42.30,2014-11-12 06:42.30,12,11,06,42
20002000,4,N1F630,sample.png,null,1,53.35249999,-6.33841304,2014-08-17 02:22.30,2014-08-17 02:22.30,17,08,02,22
10001000,5,N1F640,sample.png,null,1,53.32543781,-6.25748245,2014-08-03 21:40.30,2014-08-03 21:40.30,03,08,21,40
20002000,6,N1F650,sample.png,null,0,53.32354962,-6.25153018,2014-01-04 20:09.30,2014-01-04 20:09.30,04,01,20,09
10001000,1,N1F600,sample.png,null,0,53.35836994,-6.25552005,2014-08-20 12:25.30,2014-08-20 12:25.30,20,08,12,25
20002000,2,N1F610,sample.png,null,1,53.39000402,-6.2736698,2014-07-07 07:49.30,2014-07-07 07:49.30,07,07,07,49
10001000,3,N1F620,sample.png,null,0,53.36355424,-6.24870906,2014-03-06 19:27.30,2014-03-06 19:27.30,06,03,19,27
20002000,4,N1F630,sample.png,null,1,53.35221987,-6.21792838,2014-12-19 15:07.30,2014-12-19 15:07.30,19,12,15,07
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
